Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
10000,1746.37,1657.93,1664.97,1704.44,1847.04,1735.86,1713.22,1724.96,1759.74,1812.91,1859.11,1898.36,1612.39,1713.83,1654.77,1664.01,1767.02,1697.4,1764.21,1744.86,1651.97,1565.67,1646.19,1786.26,1664.87,1781.52,1697.26,1663.94,1633.23,1722.8,1774.57,1725.18,1742.15,1814.3,1591.11,1735.3,1738.45,1589.28,1751.73,1722.38,1657.53,1599.52,1750.76,1694.25,1771.94,1713.29,1749.63,1711.29,1677.82,1841.39,1762.95,1752.38,1618.23,1703.94,1678.71,1764.62,1664.03,1758.9,1773.68,1778.08,1687.75,1607.98,1712.19,1724.65,1874.32,1768.07,1694.33,1747.24,1669.1,1623.2,1838.38,1684.8,1725.9,1659.71,1718.83,1801.88,1707.32,1787.3,1775.9,1662.3,1738.99,1742.78,1728.17,1729.89,1751.57,1607.95,1657.1,1691.76,1688.48,1750.11,1660.62,1677.72,1789.73,1672.63,1705.39,1665.18,1606.64,1688.99,1657.81,1709.9,.25
11000,1264.02,1112.58,1180.36,1173.16,1352.6,1247.19,1235.57,1243.63,1237.93,1269.11,1332.63,1308.36,1121.6,1206.37,1181.56,1206.07,1281.2,1161.15,1263.42,1169.93,1168.44,1083.87,1152.46,1222.14,1181.93,1295.54,1214.9,1159.02,1163.87,1199.82,1261.77,1213.15,1240.2,1284.34,1089.96,1255.97,1243.57,1114.94,1228.08,1225.27,1154.91,1119.73,1267.46,1232.4,1245.41,1219.68,1266.5,1200.69,1168.9,1270.24,1279.92,1173.57,1111.97,1189.39,1130.34,1352.53,1178.78,1274.76,1301.03,1219.39,1192.53,1141.37,1235.3,1215.31,1286.6,1302.67,1139.76,1225.59,1177.37,1111.44,1300.22,1216.2,1252.86,1201.52,1235.04,1305.08,1174.1,1274.46,1276.79,1245.43,1198.52,1221.04,1281.33,1255.18,1250.72,1114.69,1126.63,1195.85,1158.11,1239.05,1173.89,1169.06,1286.19,1186.1,1217.62,1276.11,1136.07,1159.4,1041.11,1219.66,.25
12000,785.268,688.824,701.14,758.605,874.155,799.053,760.039,790.568,812.2760000000001,752.0980000000001,814.645,843.137,660.455,744.8480000000001,684.64,780.466,793.698,716.332,790.8510000000001,754.054,744.4780000000001,653.589,687.5419999999999,802.197,707.934,766.294,742.2230000000001,680.701,705.904,739.461,796.925,731.627,743.6110000000001,842.668,658.113,807.56,803.5360000000001,679.416,835.75,727.59,716.74,675.185,778.5319999999999,694.953,826.09,773.918,780.113,782.2,758.698,791.569,786.932,715.196,648.41,754.6569999999999,657.617,833.61,701.057,796.5089999999999,789.8380000000001,733.5060000000001,732.702,641.653,712.549,744.7189999999999,802.122,808.067,700.915,774.7610000000001,686.403,658.2739999999999,861.895,758.1210000000001,782.117,713.189,757.7439999999999,828.813,780.0039999999999,834.709,833.342,729.5939999999999,733.415,730.6360000000001,838.936,769.2489999999999,750.091,650.429,719.4839999999999,752.357,714.4019999999999,778.8,729.2,675.438,838.47,743.747,788.087,741.227,649.0790000000001,657.488,664.4810000000001,714.9760000000001,.25
13000,433.026,390.094,369.49300000000005,393.621,441.971,432.967,370.941,413.99,451.41900000000004,438.506,394.655,414.85400000000004,340.68,382.457,333.592,466.608,409.095,412.749,391.57,360.353,377.57199999999995,319.27299999999997,353.13199999999995,363.287,332.85900000000004,409.499,424.486,373.462,330.93,340.866,410.681,373.62199999999996,366.634,431.531,325.548,448.689,393.94599999999997,354.62300000000005,457.27,366.76300000000003,351.559,326.88,435.909,405.305,429.375,421.319,423.042,445.611,385.376,367.99,423.42400000000004,304.637,288.668,392.63199999999995,322.25,389.408,311.785,432.222,423.434,370.347,351.759,330.344,378.89599999999996,361.514,400.94300000000004,448.278,367.42900000000003,410.569,342.935,291.057,476.47,347.47900000000004,413.86199999999997,405.07099999999997,423.36800000000005,459.70099999999996,372.515,454.78,455.55800000000005,383.153,336.88699999999994,385.655,451.236,388.98400000000004,359.05300000000005,323.69,379.075,368.839,366.788,407.291,338.709,359.843,461.991,383.12800000000004,411.23800000000006,371.204,297.694,300.336,166.67700000000002,335.032,.25
14000,205.34099999999998,190.667,127.118,153.958,221.046,131.974,133.77700000000002,181.269,180.949,162.923,121.223,131.3,154.55,164.607,135.632,111.77,176.262,172.537,136.072,144.092,167.248,141.829,160.24200000000002,141.972,157.879,137.735,171.239,151.382,117.51700000000001,96.4402,194.692,159.611,161.879,234.82299999999998,124.18299999999999,185.72799999999998,191.707,149.832,186.946,174.76,135.42700000000002,125.068,181.43400000000003,160.02,190.385,183.49900000000002,183.96900000000002,150.422,188.00099999999998,173.615,171.215,93.855,100.45100000000001,169.592,120.37200000000001,157.518,135.461,174.956,195.584,165.74200000000002,131.809,119.363,132.829,138.08700000000002,125.73200000000001,193.2,134.92600000000002,160.716,114.95,121.84100000000001,198.02599999999998,109.572,118.912,171.618,219.058,185.549,122.288,191.637,186.485,168.334,157.708,156.589,183.87900000000002,136.457,175.59799999999998,146.82,153.737,126.523,157.651,158.017,118.005,159.814,159.486,159.444,194.451,165.963,126.992,128.558,59.6552,144.35399999999998,.25
15000,89.3112,75.82300000000001,61.0875,70.292,86.9245,47.1401,56.5185,67.7748,68.2488,70.7533,47.9131,65.1631,65.4329,74.249,55.20399999999999,42.6227,55.1908,99.5507,67.4695,59.7606,70.1452,65.2055,91.0076,60.4293,66.1468,48.0375,86.7105,57.5995,56.7466,56.9341,89.9178,63.7285,83.4336,91.06200000000001,56.95399999999999,99.8018,66.444,71.0865,74.2335,72.9528,56.9831,55.402,69.9786,64.6338,94.3114,64.976,64.5938,72.2099,103.124,47.0285,68.3727,48.2402,68.8536,80.1989,52.2133,56.9044,62.8849,71.0039,73.1938,60.2609,56.1581,69.5907,58.9058,55.6996,71.0317,100.07600000000001,73.7332,57.3648,48.4086,73.0427,49.3432,48.3238,62.881,52.693999999999996,80.1161,57.8043,75.2672,65.6313,69.7464,49.5867,86.7586,75.4337,65.2654,69.4524,95.9506,75.7191,67.0639,50.4071,66.2047,57.607,54.7584,72.4323,69.5738,67.9899,94.1369,61.5911,53.9629,61.1754,44.5924,64.3984,.25
16000,66.2239,55.4656,51.8362,52.7257,63.9676,47.9486,50.0407,48.5693,57.074,53.9807,44.9352,46.3108,48.4066,54.852,49.6595,48.1231,51.5295,58.8026,45.6178,48.9482,46.0095,49.705,59.3815,43.1822,54.6825,52.7469,51.1113,42.6335,51.1575,51.8977,52.978,47.288999999999994,56.6363,61.2234,49.00899999999999,50.6701,51.7704,60.1533,56.4997,51.2529,47.2675,45.7273,47.6291,56.4111,46.4322,44.6136,49.033,51.8796,50.0972,48.7547,45.0389,41.4712,50.4447,49.7948,51.3094,50.0827,48.9226,43.2794,53.8063,61.6888,42.667,54.9669,50.886,47.0234,50.5213,53.5373,50.3422,51.4416,43.7937,52.031000000000006,54.0586,45.291000000000004,49.7708,49.2055,47.7467,43.0758,49.9196,49.4065,55.9976,56.891999999999996,56.7629,59.85,52.4469,52.5978,47.2743,57.9442,54.3266,46.0246,51.7854,47.3242,50.655,53.1565,54.1394,56.5456,56.6282,48.9087,50.7787,54.089,53.2889,51.9624,.25
17000,43.5792,49.9734,54.7273,54.478,48.8365,50.1231,47.2987,45.113,51.6644,41.0609,57.0639,50.8199,43.6406,46.003,53.4548,42.8748,47.4348,44.7172,51.3756,46.9909,49.6646,51.699,57.5636,46.536,45.7779,48.2413,51.2307,47.4668,52.4551,51.8051,52.3512,49.5254,56.208999999999996,54.5909,48.2833,46.1706,50.0404,49.864,50.7244,42.6837,47.4396,49.1107,44.7857,44.3068,52.1526,50.3332,44.4616,48.9932,48.2099,52.1833,48.0107,50.6837,49.3316,51.9952,47.1258,49.05,45.2677,46.2758,52.2983,48.8235,50.7369,46.0015,43.086999999999996,51.4798,53.4535,55.1961,42.5582,56.7258,57.6443,54.593,48.7227,43.851000000000006,48.6705,50.3462,48.3661,56.1098,45.0346,55.7101,45.9464,49.6239,53.4518,47.3352,50.1508,44.1355,52.8697,47.4256,53.7226,51.6417,48.4087,46.7234,53.3491,57.9502,51.1898,52.952,42.5374,48.3662,47.4457,46.228,45.3973,48.1849,.25
18000,47.3776,49.8362,43.2444,53.5934,46.0806,53.67100000000001,52.2187,51.9457,46.0574,43.5194,49.3286,49.8147,52.7736,51.0673,44.1248,48.1491,49.3732,45.5906,54.895,51.556000000000004,51.4927,53.735,47.8587,46.3015,51.166000000000004,52.7544,58.2659,48.6521,50.3538,49.6723,55.8475,51.9247,43.8977,49.816,45.9761,47.6522,50.7756,54.6968,44.9976,53.3521,49.5297,49.8881,48.2816,43.0839,51.7241,50.5466,43.235,47.51,52.9035,44.8231,45.9202,49.0923,52.7674,51.7522,52.2316,51.3499,46.1666,51.0677,45.7086,48.2283,52.6492,48.9713,42.6355,50.1379,55.662,48.2467,47.8245,48.1491,43.958999999999996,48.6976,45.4945,55.3034,51.6472,47.8155,46.2689,50.115,49.8177,44.1121,45.4463,47.2248,46.3476,49.6614,52.9776,43.8268,54.5777,48.898,59.7138,55.1991,46.5508,46.9225,54.5213,46.2952,43.3148,45.3641,51.8038,47.6366,52.8834,51.2062,49.0941,48.2408,.25
19000,52.1067,49.4144,56.6462,49.1352,41.6263,54.122,51.5984,46.6808,52.3105,43.5099,45.7277,43.6474,51.5592,47.1816,50.7691,52.1588,51.111000000000004,46.275,57.0409,43.6902,43.376000000000005,51.0788,50.4024,48.6215,51.7374,45.4684,56.7686,54.1746,55.0899,53.1079,43.6944,45.777,52.7108,51.3789,42.0446,54.2911,45.1647,50.2226,47.6164,51.8183,46.9237,45.2466,46.126999999999995,51.945,40.6216,47.1876,48.6631,51.7883,49.684,45.743,44.9189,45.9931,46.0583,49.9579,50.5051,42.4622,52.1607,47.3543,52.7282,50.4578,50.2922,53.3332,45.3494,50.4538,51.5584,49.2004,52.9021,50.6284,50.0646,48.7042,46.8969,53.4297,42.6927,42.6416,55.3536,47.0323,43.0899,50.0525,49.3364,51.5068,49.5878,47.2969,45.3253,43.3959,52.6448,48.1573,49.9241,49.9717,45.312,49.7536,48.0706,46.9348,51.1303,47.8916,52.312,48.6598,44.9947,50.8083,46.2958,48.8223,.25
20000,48.3836,45.9353,46.085,51.9983,46.0943,46.8083,47.0451,49.9205,48.36,47.4051,51.1837,49.1872,42.9938,44.8974,49.9147,44.0624,53.0708,47.8933,42.7583,51.3515,45.2867,55.0444,52.2917,56.9954,48.9715,54.2,53.3992,46.0887,48.8112,51.5192,49.7357,48.6707,49.8971,49.175,54.3105,53.7279,53.3799,54.6493,48.6403,44.9592,51.2971,49.0473,53.2516,52.2337,56.6172,49.8564,52.8771,57.11,43.8823,44.6759,51.1834,50.7335,49.0818,46.2987,53.1805,50.3968,46.9216,53.6503,54.8673,48.299,44.2653,52.7642,51.446999999999996,43.3987,49.8725,48.5327,44.5061,50.7177,50.0821,53.1845,54.3206,50.397,47.0379,50.9096,44.7209,54.464,52.0879,48.2873,55.75,56.5726,44.6247,47.8178,50.0681,46.3549,46.7113,45.1872,50.6741,49.5109,48.191,47.0447,50.3682,47.3805,41.4609,43.2242,49.2406,50.2286,47.0075,48.8562,48.9379,56.1439,.25
21000,40.3177,46.8134,47.1627,59.1971,55.6319,50.7056,53.6819,54.5973,45.8711,52.483999999999995,51.3529,54.6306,55.821999999999996,49.9635,49.9588,47.0155,61.0733,46.318999999999996,54.4331,45.8757,52.755,52.6657,48.6894,53.7538,48.4341,50.4101,49.5903,55.2956,58.0443,50.442,46.3106,48.4644,42.0724,42.3324,52.0645,56.3117,52.8305,50.2783,46.9078,50.8653,52.6104,46.8916,48.1928,52.7828,52.1018,46.5931,39.9291,47.2928,48.2139,43.0405,51.6471,48.0468,48.8568,53.3131,55.9354,44.8546,57.7369,47.8841,44.8083,54.1955,52.1097,49.3455,45.0389,46.7205,51.5729,48.7032,51.3184,54.022,46.4921,49.8673,46.1496,48.2494,45.1681,48.1794,58.273999999999994,49.1115,63.9312,55.2424,45.972,49.2429,54.8909,53.2619,50.2104,45.8085,50.1647,43.8461,58.6231,55.5055,49.6536,54.7453,45.9362,51.3704,44.7929,45.5398,45.7922,46.728,56.9297,52.9991,44.812,52.0311,.25
22000,52.3995,47.4974,52.1612,48.6368,54.8963,46.843,50.663999999999994,54.0791,44.6918,44.3548,47.6566,56.8452,49.4128,51.8791,46.9178,54.0694,48.347,50.2448,50.2534,43.4151,46.5943,48.5613,49.0012,53.8195,49.8546,54.6743,52.3806,47.1938,48.1399,47.1744,47.8435,52.0054,43.6336,51.8132,50.2684,50.5195,48.3067,45.4463,52.7116,49.3207,46.94,41.4427,50.207,41.0344,49.6344,53.3661,54.7257,43.8774,49.3144,51.7699,53.0902,47.7192,51.0715,46.5618,37.9289,46.5158,52.2905,46.1582,49.7933,49.3154,49.7312,49.2207,44.1805,46.9237,45.9366,51.1174,50.1675,51.3113,51.288000000000004,44.8292,50.4284,50.5379,55.2689,47.1341,50.7656,49.5652,48.8362,46.6261,46.117,46.7181,49.6557,45.6274,51.4194,53.0628,51.1772,49.0097,46.833,48.6567,49.4563,54.7008,48.6478,51.8154,42.368,47.6318,50.2079,45.2946,43.7442,42.7969,56.8605,49.0746,.25
23000,48.0347,46.1077,50.5551,45.8387,45.3798,46.4111,56.8381,56.5533,51.2141,52.9853,52.6955,52.12,50.9481,56.4376,55.1879,52.2325,55.9599,49.1188,50.3385,49.3328,57.9694,56.0382,52.9986,55.4817,49.0994,46.5917,44.1141,56.2564,50.2863,41.9796,50.6415,46.3257,46.5532,55.371,44.1155,40.9804,49.6695,53.1073,45.3396,56.7754,55.3573,43.4326,50.148999999999994,50.3367,51.6367,55.6011,49.8051,50.7574,50.2741,55.01,49.8761,49.3352,52.5268,49.6523,44.138000000000005,48.143,50.381,49.538000000000004,57.3332,49.1375,46.3597,51.2569,49.0381,59.3382,49.7106,49.0294,43.7903,46.6375,40.2516,52.5867,53.9453,49.7564,53.7261,47.6269,43.7373,48.4257,48.2772,47.0849,47.144,49.4589,44.4734,51.2488,49.146,57.2433,51.2283,54.485,49.9714,48.8247,44.309,53.4041,48.7014,49.0616,46.9347,51.0796,52.6846,46.0187,48.2633,50.8524,54.541000000000004,50.6167,.25
24000,51.3127,46.4905,47.6945,52.7596,52.0837,46.4077,48.4577,47.7096,51.7631,41.1197,51.0524,50.8881,58.3784,47.6663,47.5234,48.6304,46.7365,47.5388,48.3926,54.9624,50.1784,48.0662,45.6397,53.6904,49.7107,50.7622,57.2895,52.3894,54.4249,44.323,47.9713,46.1224,49.4112,46.8172,53.8859,44.1502,47.7759,48.481,53.5127,49.0341,49.5554,50.746,49.5863,55.7982,51.1543,46.7378,45.1733,47.2689,46.9483,45.0633,49.3346,52.181000000000004,48.5349,53.7552,47.8684,58.3913,58.1874,53.7678,42.8998,48.468,49.2872,48.7882,48.2397,47.4651,50.9467,41.9137,44.6365,42.5388,47.5474,44.0495,51.7336,48.7278,51.0795,47.751999999999995,50.976000000000006,46.8711,50.8007,48.1952,54.818999999999996,47.5631,50.2808,49.0006,50.2867,49.5235,49.0328,47.6157,60.3789,46.2633,48.5956,53.7278,44.838,52.8729,49.1133,47.1399,51.1397,42.3993,43.1269,45.8551,50.8333,50.5106,.25
25000,52.8677,53.7132,50.0533,42.5426,53.4267,47.4059,46.4646,41.7943,51.9636,51.9285,45.5511,45.2877,46.0291,49.0984,52.5671,48.298,48.33,50.6948,46.1547,55.2671,51.3026,47.8254,41.2044,46.9106,50.2852,50.7881,48.7346,45.5681,46.745,47.8534,51.7542,54.5204,57.5529,49.4104,47.4098,53.9295,41.1511,49.1701,51.2716,45.4601,44.8635,42.13399999999999,54.6177,51.6222,56.2634,48.0375,51.1663,45.6204,44.2884,51.2513,45.2396,50.0375,48.6285,46.9074,44.9814,48.5529,54.4678,46.7838,47.4102,54.1014,44.3274,51.9375,53.3209,48.2511,45.54,48.7518,49.2921,47.3207,50.205,47.5008,49.21,44.3205,60.2453,54.9365,54.4845,56.0383,44.8062,47.6719,51.6234,43.9075,51.5585,48.6539,54.6182,48.9965,47.911,53.2928,55.8866,43.6547,50.7208,53.2094,45.5085,46.0226,49.6299,48.7616,56.6705,46.8289,48.3588,47.7127,52.324,50.988,.25
