Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
25000,57.0367,57.2489,55.93,56.8477,58.3423,57.7258,57.8253,56.1692,59.0261,57.9812,57.063,55.745,57.3205,56.4083,55.7729,57.2258,57.717,54.6314,56.9623,56.1971,58.6609,58.3368,58.5385,55.784,57.7212,57.0222,57.2643,55.5428,57.407,57.0218,57.5511,91.7111,55.8011,59.6221,56.1633,56.1833,58.2643,57.5547,56.5121,57.2299,57.3579,56.8944,54.6607,57.9496,56.9829,55.9015,58.6927,60.2695,57.3353,55.9881,56.9846,57.8027,55.358999999999995,58.5773,57.2924,56.0874,55.757,55.9811,56.4667,56.5467,55.9043,56.4939,57.0649,57.1968,57.9752,59.9458,54.6421,56.135,56.8029,57.7463,58.5813,55.6904,55.4958,59.475,58.9859,59.2831,55.4274,57.3472,56.022,57.2196,56.0214,60.9048,56.3091,58.001999999999995,58.3464,58.2249,59.9141,56.5576,56.3255,56.0808,55.8344,58.9978,58.0796,55.8148,57.7007,56.7383,56.1159,59.0883,57.8166,57.3032,1.0
26000,54.3546,55.5684,55.1145,54.0588,59.0842,57.2815,56.178000000000004,55.5918,57.7218,55.3047,54.2151,58.0888,56.3136,54.958,55.7995,55.2319,55.1988,55.3013,57.5099,55.0837,57.1303,56.8406,56.7124,56.6742,55.3661,56.5411,54.8654,56.7933,58.5921,55.6688,54.4749,86.7801,55.8141,56.9562,56.343,54.4412,56.5703,56.5016,54.9205,56.2881,55.3603,55.4781,55.5781,56.7726,56.4701,55.4737,56.8768,56.309,56.2957,53.9142,55.4973,54.1054,54.9341,56.7758,55.1977,56.5692,56.2439,57.0426,55.9375,55.5643,54.8443,55.5445,55.7353,54.3558,55.2445,57.1401,56.133,55.7356,54.2453,57.1873,55.6864,56.3484,54.3468,54.3555,54.8573,58.351000000000006,56.4604,54.4934,55.2859,55.3366,56.0794,58.0604,56.5427,54.7237,55.1626,57.071000000000005,55.1209,56.7321,56.6068,57.4567,55.6683,57.3174,55.4599,55.4737,55.7385,56.7857,55.9975,57.5021,54.4296,54.4079,1.0
27000,54.7373,56.5296,55.5579,55.0057,56.0339,54.6792,56.0248,54.1929,55.1351,54.9328,54.3642,54.5482,55.8284,55.7229,55.7171,54.1771,55.227,55.3448,56.5684,55.6235,54.2099,53.8154,54.1826,57.378,57.0186,54.9215,53.9316,55.9151,56.3204,55.5149,56.1725,88.2984,54.8047,55.8713,54.6236,54.1113,56.4704,57.1257,55.4569,55.5965,56.25,56.5826,56.0216,54.7499,55.4891,57.5342,53.8224,56.2916,55.0781,55.5595,56.5843,55.906000000000006,55.0553,54.7723,54.2338,56.7049,54.605,57.3167,55.7596,55.8224,53.8737,55.4656,55.6921,55.8146,55.5856,55.3714,55.1628,54.3464,55.0039,55.6901,54.6236,53.5037,53.4801,55.0494,55.141999999999996,54.8902,55.086999999999996,53.4262,54.869,55.641999999999996,54.6912,57.038999999999994,56.6314,53.6996,53.2936,56.9182,55.1865,55.1562,53.2865,56.2162,55.9754,56.0466,55.7855,56.2339,53.8094,55.2155,55.4662,54.6639,54.5091,55.1828,1.0
28000,53.2352,55.5192,53.8184,54.893,55.443999999999996,56.1106,56.2531,54.6056,55.4994,54.1129,55.718,53.6531,54.2957,56.7088,54.2619,55.4709,57.3221,55.1267,55.0296,54.2524,54.3885,57.5404,54.5709,56.7576,54.3087,55.7683,55.849,55.4333,55.3234,55.4985,55.4428,86.5333,54.6555,54.9785,54.8566,55.8258,55.1671,56.7293,55.7526,54.4859,55.7094,55.3991,54.9939,52.4075,55.2469,54.4239,55.4216,55.3822,54.8174,53.3788,55.1125,55.6884,52.7795,53.3754,56.0016,54.5802,54.9643,54.1415,53.2305,57.0804,55.3468,53.3781,56.269,54.6778,55.7425,54.4865,55.0206,56.2296,56.3343,54.3362,54.4243,55.5735,54.8197,54.7288,54.9925,57.3574,54.3329,56.0439,55.3321,55.9385,54.038000000000004,57.2361,55.06,56.4126,56.6702,54.6727,55.3307,56.15,56.9916,55.6238,55.1745,56.3782,55.7869,55.3547,55.5718,56.1951,53.7976,55.9974,55.6361,56.552,1.0
29000,54.2653,54.3672,55.4537,54.7766,54.5485,54.5159,54.1923,57.4837,55.1632,54.681000000000004,54.1741,55.4115,54.8311,53.7144,54.7278,54.7213,56.034,57.7949,54.1097,55.0157,54.6669,53.9411,54.7332,55.1639,54.9812,55.2418,56.1094,54.855,55.5363,54.7521,54.8136,87.5817,53.3333,55.2196,54.9929,53.4311,55.2381,55.946000000000005,54.8408,54.3396,54.8815,54.6898,53.7764,54.8241,55.0542,54.8472,56.4248,55.4966,54.7179,54.8352,54.7419,56.181000000000004,55.4903,53.647,55.3171,53.6922,54.9552,54.788999999999994,56.6854,54.2935,54.8131,55.0392,54.8889,55.8609,55.1907,55.2983,56.8387,54.17100000000001,55.8287,56.9129,53.8884,54.6301,55.5288,54.0799,55.4642,54.8078,55.9982,54.8651,55.205,55.1957,55.0719,56.4631,56.0115,53.9877,55.5278,55.4491,55.0921,55.5067,55.4221,55.2099,55.674,54.0672,56.0416,56.3673,54.7391,56.3447,54.2599,55.0278,55.2985,55.9868,1.0
30000,56.4519,56.1687,56.2412,55.0501,56.695,54.1269,55.4389,55.4276,55.4488,56.6789,55.0588,54.7047,56.1596,53.8519,54.3377,55.2885,53.0149,54.5449,56.1236,56.4681,57.4559,56.6422,54.2229,55.5046,54.0323,56.5342,54.1421,56.0934,55.201,53.5011,53.6978,84.8931,55.3043,54.9642,55.4082,56.3295,57.0376,57.1284,55.7967,53.8527,55.7888,55.5311,55.6362,54.9459,53.4066,56.1436,55.9276,55.0618,53.9563,54.6832,54.5559,53.387,54.7717,56.4478,54.7749,54.5156,57.2563,55.7626,55.1613,56.8312,56.6226,55.7007,55.8186,56.5374,56.1858,56.9238,56.2806,58.4853,53.6584,55.8668,56.8231,55.711000000000006,54.696999999999996,54.201,53.9601,55.6809,55.3414,55.6607,55.5772,54.2153,53.5932,54.4516,55.556999999999995,57.3826,55.9678,55.0405,54.6308,55.4715,55.7557,55.2199,55.4322,53.6747,56.7568,56.6634,54.358999999999995,56.0583,53.9672,56.4978,54.9212,55.0358,1.0
31000,56.1795,54.9663,57.4342,55.66,54.5868,56.3798,56.5695,55.8095,54.5385,54.2242,56.2626,56.0573,56.0268,56.0868,54.9066,55.9251,55.8359,55.177,54.9659,53.9993,55.3208,53.8523,54.9345,52.9782,52.9519,55.935,55.5248,54.8991,55.0316,54.4629,55.3915,86.7276,56.4175,53.857,55.8599,57.5656,56.9648,56.503,54.5385,55.9739,56.0582,55.2655,56.7834,55.4617,57.2383,55.6836,55.1713,55.4555,54.7664,56.2226,54.1662,53.9869,55.9947,55.7556,54.0748,55.5055,54.6989,55.5921,56.9171,54.6881,56.3993,55.0237,54.7033,55.3197,54.6969,54.8872,54.9558,56.8074,55.3992,55.3241,53.845,55.9905,53.7346,55.6087,53.823,55.1802,53.7458,53.8457,56.1671,55.157,54.6974,55.6575,55.0585,55.8324,55.6021,54.4663,54.2717,55.7333,56.2066,54.6471,54.8999,57.332,53.7022,56.5707,56.5458,54.4608,54.7339,55.7506,55.5528,57.4563,1.0
32000,55.0429,56.7482,54.233999999999995,55.0823,55.5805,55.1268,56.3315,55.4055,54.5031,55.3076,55.6009,54.2886,54.9373,56.0233,55.9637,56.283,57.5287,54.4893,55.1405,55.6111,53.8983,55.8875,55.465,53.7299,55.0048,55.8302,53.8697,55.5774,54.7373,54.63,57.5477,86.8718,55.1132,54.9036,55.354,56.8405,55.5244,56.3125,54.8939,55.2816,55.8303,55.4544,56.5341,53.2235,53.4631,56.0915,57.251000000000005,54.0543,54.4706,52.8536,56.5766,54.6468,54.4566,55.7999,55.8478,54.8634,55.0777,55.5533,54.3484,55.7767,55.8408,57.0897,54.5177,54.0106,54.93899999999999,54.6666,54.1412,56.0422,55.4215,54.6247,56.6625,54.1173,56.3412,55.43600000000001,55.54600000000001,56.1577,53.2569,55.7243,57.0249,55.4964,55.5072,55.4331,54.346000000000004,56.7318,54.2138,56.3274,53.2552,55.9662,55.3271,54.7975,54.8487,55.7775,55.4981,54.7849,54.3031,54.0878,55.2941,54.3253,55.9052,56.8053,1.0
33000,55.4856,54.3358,54.4049,56.6602,54.2849,55.8665,55.0469,55.9393,55.8951,56.8169,55.4038,55.658,55.426,55.534,55.4445,52.7691,54.2758,55.7191,56.0988,56.7918,55.7648,56.1371,55.1748,56.3148,54.7854,55.9815,55.4997,54.6576,56.5608,55.8991,56.1842,88.0023,55.5686,56.0563,54.801,54.0133,53.6309,56.2405,55.4774,54.6665,55.1815,54.3475,54.0932,53.7543,54.75,56.2311,56.1001,57.1316,55.9117,54.4294,53.8609,54.9666,56.0983,56.53,55.0672,55.8095,54.6175,54.7832,57.4466,55.8245,54.0548,55.8591,54.74100000000001,54.0537,56.4884,55.9074,54.6767,55.369,55.6667,55.4502,54.8548,54.0414,56.9222,54.7471,54.5473,55.3856,54.141000000000005,55.9125,54.8503,54.3477,53.0999,55.3383,54.7149,57.3785,53.0897,55.3305,55.3346,56.2215,54.3657,55.187,55.2752,55.2352,57.3135,54.0016,55.0972,55.3105,55.9152,55.9806,56.8236,55.0256,1.0
34000,56.0701,56.2905,55.1072,55.2573,53.3571,55.9587,55.0761,54.621,53.9084,54.6199,55.5407,54.2741,56.199,55.1166,53.4753,55.8893,56.799,54.6665,55.2076,55.4662,53.9633,55.1584,55.9394,56.3297,56.5323,56.2608,55.3972,55.2116,56.1645,56.1293,54.2352,88.4562,55.8752,54.6749,54.3381,55.0191,56.9551,54.4611,54.4891,55.9767,56.0027,54.6738,56.0291,54.5817,53.9354,56.3359,56.184,57.2963,57.6651,54.6838,53.91,53.6949,56.5673,55.3515,55.1807,57.1981,54.815,58.5204,56.1718,55.528,56.7701,54.8839,58.0508,54.856,55.0801,56.0276,55.0099,54.1481,56.4296,54.9024,55.8895,56.8496,56.2695,54.1412,53.1259,53.7845,54.2515,55.6332,53.726000000000006,55.2193,54.0468,55.3807,54.1726,56.0825,55.8366,54.7597,55.9099,54.1132,54.9596,56.113,54.628,55.6367,56.5442,55.4133,55.3085,54.4578,55.7045,55.4285,55.5335,54.9004,1.0
35000,55.1282,54.5446,54.7376,55.8359,53.0267,55.8561,53.4381,55.6375,55.7188,54.6873,55.2894,55.4752,55.7292,54.3251,53.9914,54.3329,55.0242,55.176,55.358999999999995,54.9778,57.3075,55.1577,54.8212,56.6408,54.7445,54.3873,55.7671,53.4765,56.7404,55.4405,55.0964,85.5518,55.9662,55.5513,53.7428,57.4119,55.5801,55.1462,54.5593,55.1764,55.9459,56.1579,55.0458,54.2325,56.188,56.0689,57.5909,56.6579,55.1821,54.5295,55.3394,53.5824,55.1325,57.2013,54.1633,57.8056,55.1504,56.6324,55.6358,56.0763,54.9973,54.856,55.6293,54.1217,56.5728,57.0545,55.988,54.9107,55.5804,54.6339,55.14,55.3763,54.3761,54.2069,55.1434,54.3222,54.5577,54.352,54.7149,56.6216,56.0672,54.4808,55.9547,56.2466,56.2357,54.7859,55.1272,56.0186,54.8995,55.6095,56.0159,55.3099,54.4945,55.0724,54.9762,54.583,54.8575,56.5321,53.1247,54.6996,1.0
36000,54.9642,54.6722,57.5875,55.2816,56.4528,55.9933,55.6731,54.6631,54.7343,57.9961,55.7116,55.2982,56.8838,53.6723,54.5248,54.5185,56.6658,55.3422,54.5505,54.1685,56.8424,53.6376,57.125,54.9066,56.0749,56.0918,56.0551,54.9898,55.0635,56.9192,55.3974,88.2575,54.8926,54.8467,55.2226,55.4823,57.6201,55.1417,55.81,55.4248,56.4725,56.2558,56.2897,57.2577,57.4939,57.1339,55.1086,55.6065,55.1443,55.5708,53.6853,54.4901,56.39,56.2485,56.4571,56.0194,55.12,54.8625,56.2886,55.4782,55.1869,55.4361,56.0946,53.1276,55.0718,56.2026,55.0698,55.4105,55.9923,55.885,56.4253,54.3445,55.0529,52.8317,56.1232,54.3445,55.4678,55.4056,56.125,56.1059,53.9576,53.2991,53.0749,55.3324,55.0282,58.8296,54.9277,55.9228,56.1742,58.233000000000004,53.9127,55.8994,55.2828,55.1942,56.6278,56.1954,55.8531,55.1968,54.3399,55.2913,1.0
37000,55.5434,56.1878,55.871,53.3353,54.955,56.6635,54.5184,54.7138,55.7088,56.0913,55.9286,54.3401,55.2593,53.3445,55.7236,56.3167,55.5121,53.7282,55.9016,55.0984,54.8443,54.8239,55.5846,55.6445,57.2046,56.3519,55.6907,54.3088,54.7025,56.0099,56.178000000000004,90.5185,54.9676,55.4137,55.1798,54.0751,56.3795,56.0522,55.4303,55.7995,56.3535,55.5816,57.0043,57.2102,55.0418,57.5377,54.7617,57.6214,54.0847,56.129,55.0132,53.45,55.3316,55.3013,56.3968,56.478,54.1717,55.5282,56.3334,55.2774,56.6278,55.1039,57.1449,56.7029,57.5772,56.501999999999995,55.0657,55.1123,55.988,55.1845,55.2588,55.7474,54.0102,55.9083,56.2167,52.0565,56.5366,54.7525,55.3511,53.7401,56.6484,55.0458,55.7369,52.706,55.5469,54.5278,52.8494,55.1663,54.5339,56.2957,54.4432,54.6033,56.408,56.5257,55.7998,54.8584,55.3351,55.3748,54.4146,56.9344,1.0
38000,56.8918,54.9014,55.67100000000001,54.62,53.8292,54.8922,55.9907,56.1422,54.7891,55.7883,55.8678,55.3409,54.6847,54.2667,55.1043,56.0392,55.835,55.068999999999996,53.1621,54.5638,55.6567,55.4246,55.6366,55.36600000000001,57.5527,54.7621,55.4992,55.9297,55.4944,55.6941,53.2308,87.604,56.9358,53.8202,57.1384,54.5954,54.3616,54.1494,55.6277,55.6888,54.9315,55.681999999999995,55.2905,54.6695,56.7879,55.6691,55.4996,55.8525,54.6902,55.8414,56.4989,56.5854,56.6444,54.5143,55.4713,56.6101,53.9857,54.9565,54.7916,54.9825,54.2822,54.4007,53.427,58.3562,53.3785,54.9766,55.2433,55.004,56.5475,54.9991,56.1891,56.9463,55.0993,53.026,55.4026,55.2495,56.9191,53.7157,54.2161,56.1362,54.7399,55.3244,58.3836,54.9501,55.1372,55.47,54.5938,56.3222,55.3655,54.8932,55.6516,53.7706,56.3099,55.1675,56.9036,54.125,54.0912,55.6486,54.7318,56.4607,1.0
39000,55.2373,57.0487,57.8181,56.4573,54.7777,54.6578,55.485,55.6303,56.1599,55.2769,55.9233,55.9861,56.2744,55.9941,55.3871,56.4012,56.7036,54.3871,55.1685,54.2092,53.7285,54.548,54.0003,54.7747,55.3458,54.8669,53.1128,56.3588,54.7003,55.2714,54.2441,88.7885,56.8485,54.7367,55.4341,55.0001,54.0434,55.685,55.2974,56.8112,55.5296,57.2858,54.885,55.5359,55.8449,54.9081,55.427,55.4114,57.815,54.12,56.8874,56.2328,54.1969,55.0396,54.948,54.9143,54.7906,55.3856,55.5492,57.4187,54.4429,54.101000000000006,57.55,55.4308,55.5955,56.4866,56.1543,54.913999999999994,56.3015,53.8763,57.8446,56.3102,54.7801,55.391000000000005,54.4173,55.0661,54.6284,54.2492,54.18,54.8021,54.7621,56.9504,55.7629,54.7453,56.0513,54.5613,55.9751,55.7863,56.0723,54.6827,53.363,57.0176,54.6303,55.3549,54.11600000000001,54.9143,54.3924,55.6662,54.551,55.0905,1.0
