Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,700
3000,604,603,605,621,606,592,599,611,598,609,599,620,584,601,602,593,605,599,585,608,598,598,602,595,603,587,596,578,597,616,597,598,613,595,586,580,616,606,603,591,595,605,606,590,614,605,599,593,600,596,590,600,606,608,611,612,619,587,587,623,602,601,610,611,600,608,612,598,596,603,602,598,611,623,614,596,610,591,604,604,597,599,578,618,584,602,606,605,598,588,600,590,607,607,604,602,612,616,598,622,700
6000,590,616,611,603,606,597,617,602,603,582,608,612,591,605,601,612,610,622,597,600,633,603,623,614,599,599,601,597,608,612,614,618,617,624,602,618,612,606,597,594,610,601,617,612,598,592,618,625,616,607,606,602,616,617,598,603,601,607,598,614,600,626,611,607,615,629,583,624,606,610,611,606,598,616,609,617,614,600,605,614,618,620,611,600,604,613,611,585,620,592,612,621,599,615,594,616,598,613,602,601,700
9000,599,634,609,620,597,600,630,611,613,612,607,620,602,591,585,606,613,614,620,616,623,614,623,603,610,597,608,607,616,598,623,599,607,607,603,607,597,618,617,609,611,605,618,606,610,612,605,600,613,610,602,609,606,595,595,611,608,606,614,615,594,613,589,593,605,605,599,606,610,616,621,589,619,602,603,605,618,608,613,605,610,628,605,611,613,592,600,606,609,614,612,600,611,603,603,604,611,623,609,614,700
12000,605,616,603,619,607,614,608,607,604,610,601,608,617,604,595,614,624,603,602,598,616,611,627,605,608,615,604,603,603,610,594,604,601,606,609,618,613,596,620,597,597,621,593,597,605,620,600,602,622,593,614,605,622,602,596,592,620,607,614,629,614,605,624,613,617,604,624,625,600,612,596,607,625,607,586,622,613,602,625,616,604,604,612,597,614,628,639,606,606,614,599,612,608,599,611,618,617,603,615,592,700
15000,610,590,604,605,613,594,600,598,598,618,619,614,620,594,597,614,585,600,590,618,608,616,611,604,605,618,631,607,600,608,607,616,603,630,606,595,614,615,610,591,601,614,613,600,612,610,613,612,599,592,601,590,617,603,585,611,603,605,621,616,612,605,599,607,614,597,598,602,606,609,612,614,619,609,606,617,612,601,614,623,593,607,610,609,628,610,602,593,616,619,608,606,612,607,606,624,623,604,598,620,700
18000,603,614,598,604,607,594,594,582,610,603,606,594,591,608,607,605,585,605,600,604,598,590,600,615,626,594,616,621,607,613,612,604,589,616,620,605,603,604,583,632,609,604,605,621,599,596,593,612,612,615,606,607,615,625,589,593,612,586,601,608,610,602,600,606,592,603,624,587,617,596,603,596,614,608,609,604,608,620,600,607,585,599,607,614,607,618,613,603,613,611,609,614,607,605,592,619,598,606,599,597,700
21000,591,600,592,615,603,610,580,602,592,599,606,586,604,601,612,597,605,590,584,600,591,596,595,611,592,616,607,585,599,606,583,593,602,605,589,597,589,591,622,609,586,600,599,616,601,594,594,608,593,606,607,597,607,604,582,597,605,595,601,596,589,598,611,590,585,582,590,606,613,608,600,608,611,601,598,603,612,605,591,590,586,610,591,605,585,595,608,590,604,600,588,614,590,614,580,614,606,615,609,592,700
