Generation,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,pop
0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,700
3000,0.760343,0.801139,0.7975800000000001,0.8341049999999999,0.80594,0.819059,0.837224,0.86856,0.8511190000000001,0.814286,0.7773909999999999,0.7687649999999999,0.823881,0.8335020000000001,0.784958,0.783088,0.803904,0.846756,0.797488,0.828741,0.782007,0.8589049999999999,0.828751,0.82993,0.769288,0.7829430000000001,0.832092,0.852883,0.7814220000000001,0.8048649999999999,0.811136,0.801964,0.803511,0.807551,0.812176,0.8107979999999999,0.8555659999999999,0.863927,0.829025,0.863649,0.809652,0.7847930000000001,0.775474,0.8457790000000001,0.782189,0.8331719999999999,0.8575510000000001,0.8190810000000001,0.907959,0.845152,0.787067,0.8327700000000001,0.808859,0.834041,0.794945,0.7772939999999999,0.774331,0.802949,0.78025,0.808561,0.79175,0.84015,0.840354,0.7856449999999999,0.8672559999999999,0.8515299999999999,0.848202,0.799659,0.8848360000000001,0.8360120000000001,0.8356370000000001,0.817025,0.7545930000000001,0.770362,0.858209,0.83285,0.8218540000000001,0.812233,0.8757969999999999,0.808127,0.790891,0.8511690000000001,0.741192,0.7874439999999999,0.8410799999999999,0.8365739999999999,0.847374,0.815765,0.8415030000000001,0.892251,0.83031,0.789613,0.82873,0.850201,0.805495,0.862524,0.762675,0.785478,0.835255,0.8415090000000001,700
6000,0.702874,0.74042,0.703918,0.74824,0.707254,0.745552,0.740479,0.6815979999999999,0.72546,0.671388,0.728815,0.737975,0.77893,0.71886,0.7916850000000001,0.660375,0.689854,0.728665,0.73635,0.748019,0.719001,0.728769,0.737287,0.746454,0.7243850000000001,0.73934,0.7445930000000001,0.752043,0.738795,0.709461,0.731735,0.742678,0.757089,0.7051270000000001,0.695534,0.6887,0.715206,0.714958,0.771725,0.743035,0.768403,0.76695,0.731337,0.700807,0.762745,0.691601,0.736304,0.755043,0.675397,0.707661,0.757266,0.731538,0.713399,0.7143619999999999,0.71801,0.729313,0.734989,0.72846,0.700633,0.706559,0.6786949999999999,0.7529100000000001,0.7112609999999999,0.7181350000000001,0.708581,0.761486,0.75122,0.7125060000000001,0.76059,0.66359,0.751728,0.729267,0.7119,0.799104,0.751517,0.734643,0.694014,0.750149,0.743966,0.73416,0.698926,0.763454,0.6920569999999999,0.742495,0.73664,0.752459,0.6930189999999999,0.732392,0.789821,0.737889,0.714342,0.7250310000000001,0.7298439999999999,0.640653,0.734912,0.730129,0.729765,0.798179,0.7885270000000001,0.763542,700
9000,0.736715,0.7517590000000001,0.69267,0.756703,0.7081930000000001,0.729738,0.686025,0.6885899999999999,0.647587,0.66779,0.7288939999999999,0.7069850000000001,0.721066,0.6992970000000001,0.791834,0.720504,0.72825,0.778306,0.742746,0.663367,0.756739,0.726191,0.694602,0.7342770000000001,0.672385,0.7121460000000001,0.720761,0.6853600000000001,0.675917,0.741207,0.683888,0.753475,0.759197,0.68475,0.7246779999999999,0.746753,0.68276,0.737386,0.7114060000000001,0.769235,0.7261770000000001,0.770163,0.691539,0.710481,0.730292,0.7181489999999999,0.752401,0.7586510000000001,0.6729,0.739421,0.770863,0.739065,0.751659,0.746646,0.680802,0.695232,0.744505,0.714108,0.705952,0.765537,0.744532,0.7193510000000001,0.744445,0.774134,0.75448,0.743645,0.749971,0.739316,0.690699,0.744505,0.6968840000000001,0.72806,0.759224,0.7420720000000001,0.733333,0.696525,0.7592979999999999,0.707145,0.781554,0.722969,0.742695,0.730262,0.737023,0.750039,0.744213,0.7568189999999999,0.72068,0.719696,0.753955,0.688756,0.742031,0.724033,0.706279,0.773196,0.6968479999999999,0.7573880000000001,0.772096,0.722105,0.693379,0.699214,700
12000,0.731328,0.760926,0.765165,0.715743,0.72777,0.6664140000000001,0.7094550000000001,0.738658,0.704289,0.729075,0.7334890000000001,0.758586,0.6887840000000001,0.719039,0.714988,0.680838,0.65925,0.700371,0.723979,0.757788,0.641967,0.727372,0.678705,0.73752,0.736348,0.749376,0.690713,0.683968,0.7127859999999999,0.7086560000000001,0.730641,0.760483,0.737304,0.73378,0.741397,0.6847300000000001,0.751045,0.7566,0.754728,0.701885,0.683732,0.696819,0.665354,0.7273850000000001,0.700436,0.672902,0.7549899999999999,0.72719,0.751127,0.759584,0.707838,0.7001029999999999,0.7000569999999999,0.6751199999999999,0.710001,0.733494,0.736874,0.684397,0.709461,0.738146,0.755369,0.692434,0.7226319999999999,0.689808,0.7040350000000001,0.7180350000000001,0.7309869999999999,0.6754020000000001,0.72059,0.760033,0.737679,0.743092,0.718238,0.7706069999999999,0.7575270000000001,0.730909,0.733047,0.7474810000000001,0.7157020000000001,0.684134,0.721839,0.644712,0.734036,0.766981,0.695145,0.720585,0.731822,0.7425350000000001,0.727433,0.700677,0.690157,0.705384,0.71623,0.737032,0.7343029999999999,0.740413,0.706054,0.732029,0.724394,0.679546,700
15000,0.64936,0.78304,0.693195,0.739359,0.726899,0.669829,0.760629,0.712886,0.724534,0.721943,0.701589,0.706451,0.719331,0.695723,0.743634,0.7028340000000001,0.725889,0.706807,0.743598,0.695867,0.7006720000000001,0.7336239999999999,0.721115,0.698383,0.728993,0.679333,0.723538,0.751161,0.7203149999999999,0.676801,0.7385430000000001,0.733304,0.695056,0.728032,0.6524,0.7416189999999999,0.7136640000000001,0.7161350000000001,0.728725,0.76848,0.708527,0.737693,0.7274579999999999,0.779714,0.704756,0.7102510000000001,0.734509,0.687753,0.698263,0.6678350000000001,0.715679,0.7490899999999999,0.772353,0.715605,0.709713,0.710914,0.672186,0.644571,0.711206,0.68471,0.727648,0.693236,0.718865,0.671523,0.761567,0.704384,0.762146,0.70139,0.741658,0.75289,0.706937,0.70632,0.672269,0.7149310000000001,0.73064,0.753356,0.778935,0.739908,0.731862,0.744682,0.722258,0.72936,0.7269760000000001,0.747553,0.706264,0.745255,0.739665,0.7363529999999999,0.770314,0.701501,0.7196520000000001,0.738731,0.730974,0.7435689999999999,0.689732,0.729954,0.746581,0.693461,0.73134,0.71224,700
18000,0.682474,0.723276,0.7072229999999999,0.676967,0.705438,0.720717,0.6937479999999999,0.7276239999999999,0.783528,0.746592,0.735822,0.771929,0.699026,0.711375,0.701853,0.725688,0.67913,0.711915,0.743418,0.75818,0.748533,0.6706270000000001,0.72223,0.7602260000000001,0.751509,0.719507,0.7019770000000001,0.7632770000000001,0.753775,0.695682,0.748576,0.726857,0.7313529999999999,0.682954,0.723073,0.708306,0.730693,0.73559,0.6778109999999999,0.7459359999999999,0.6847880000000001,0.685712,0.711221,0.740954,0.7286560000000001,0.747318,0.682422,0.724186,0.736005,0.703807,0.697185,0.705276,0.71622,0.714863,0.675126,0.685918,0.7474109999999999,0.771629,0.68591,0.7321880000000001,0.694248,0.734268,0.7160920000000001,0.710909,0.675852,0.736291,0.779185,0.677832,0.720209,0.734078,0.668655,0.724621,0.715579,0.7127,0.714381,0.686193,0.686008,0.723062,0.740955,0.6513399999999999,0.714113,0.679196,0.742379,0.748197,0.732066,0.736408,0.749428,0.73116,0.703114,0.693141,0.693513,0.728973,0.7430180000000001,0.7448,0.738682,0.74512,0.719248,0.7013510000000001,0.7414029999999999,0.739854,700
21000,0.737453,0.741803,0.803904,0.688422,0.7380479999999999,0.713579,0.742426,0.656907,0.720742,0.6837770000000001,0.7664300000000001,0.709892,0.721011,0.649478,0.751402,0.7321449999999999,0.718446,0.730107,0.6581779999999999,0.652947,0.747945,0.761103,0.696786,0.679793,0.755107,0.7087180000000001,0.686951,0.6881430000000001,0.7609779999999999,0.7671939999999999,0.754622,0.7427279999999999,0.712856,0.6897220000000001,0.747055,0.7319479999999999,0.714371,0.645352,0.749584,0.6759649999999999,0.678922,0.702994,0.71736,0.735874,0.7360399999999999,0.749883,0.733345,0.695666,0.68911,0.715318,0.707382,0.7257600000000001,0.724919,0.6896760000000001,0.755905,0.65845,0.758933,0.694818,0.749382,0.6618649999999999,0.710475,0.7187859999999999,0.737214,0.733295,0.703991,0.6507109999999999,0.699367,0.681668,0.6872119999999999,0.744046,0.709641,0.687968,0.700607,0.732703,0.7358640000000001,0.699092,0.7059350000000001,0.74212,0.690462,0.696128,0.7161109999999999,0.670402,0.7095,0.755059,0.7763720000000001,0.704932,0.731237,0.725296,0.7492409999999999,0.731484,0.722252,0.7172810000000001,0.725392,0.69543,0.744115,0.718353,0.748521,0.7257020000000001,0.688444,0.724025,700
24000,0.723167,0.712907,0.761478,0.724387,0.749776,0.726124,0.712071,0.6960930000000001,0.69367,0.703469,0.713439,0.71858,0.745325,0.650267,0.731287,0.6951189999999999,0.724327,0.728139,0.777478,0.7739729999999999,0.726436,0.764396,0.705531,0.684633,0.741888,0.79059,0.717064,0.693376,0.724225,0.702581,0.738777,0.6852189999999999,0.686542,0.744028,0.749731,0.724409,0.707054,0.7369140000000001,0.728718,0.705155,0.717512,0.700183,0.704922,0.7446689999999999,0.682437,0.6847979999999999,0.72669,0.703653,0.754238,0.670351,0.710703,0.746949,0.695487,0.68097,0.7189409999999999,0.654465,0.73912,0.7408859999999999,0.729733,0.759249,0.751855,0.702667,0.7181420000000001,0.6824819999999999,0.730263,0.720649,0.708064,0.75534,0.738584,0.7035319999999999,0.7052149999999999,0.688467,0.7046279999999999,0.712964,0.746607,0.7719779999999999,0.6955899999999999,0.738958,0.757868,0.739351,0.740246,0.718643,0.704939,0.7048770000000001,0.753157,0.736159,0.681651,0.730823,0.741321,0.740609,0.722849,0.7603810000000001,0.759788,0.7434649999999999,0.74478,0.705986,0.653558,0.771317,0.7069340000000001,0.735284,700
27000,0.70931,0.7341479999999999,0.7519710000000001,0.658917,0.744585,0.775929,0.7314510000000001,0.773219,0.669117,0.755793,0.722322,0.70248,0.7247140000000001,0.695596,0.702824,0.7545569999999999,0.692132,0.705217,0.7374930000000001,0.7319899999999999,0.695326,0.708991,0.719593,0.6815760000000001,0.747419,0.714883,0.7164550000000001,0.692099,0.679966,0.6889649999999999,0.725643,0.7486689999999999,0.7045939999999999,0.727047,0.689298,0.7057720000000001,0.722875,0.782389,0.8003279999999999,0.7340439999999999,0.713368,0.720494,0.769112,0.732755,0.694275,0.7188439999999999,0.7038300000000001,0.705952,0.7068260000000001,0.720838,0.667662,0.7650680000000001,0.7197819999999999,0.721713,0.7149,0.757373,0.7538020000000001,0.755847,0.748366,0.691171,0.716432,0.698437,0.722409,0.654933,0.771822,0.713363,0.701381,0.733775,0.7137939999999999,0.7349399999999999,0.699286,0.7261890000000001,0.769977,0.682075,0.750233,0.6591319999999999,0.718279,0.729236,0.7752020000000001,0.720362,0.730766,0.676855,0.72724,0.731425,0.768171,0.677651,0.721931,0.69484,0.744795,0.707468,0.7499819999999999,0.726424,0.688796,0.716666,0.7238180000000001,0.734753,0.709041,0.731988,0.7101109999999999,0.7084590000000001,700
